chart_id,elo_diff,msd_overrated,skillset,chart_name
285373,1129.34,1.0655,technical,"('Badna Nwalee El Jaw', 'Minty Fresh Pack 3')"
339901,1288.97,1.0655,technical,"('Yuudachi', 'Cucktech')"
354635,999.07,1.0653,technical,"(""[INTRO] Who's Ready For Tomorrow"", 'Valedumps 4')"
286254,1053.8,1.0652,technical,"('The Island - Pt. II (Dusk)', 'Memories of Flower')"
314825,1157.59,1.0652,technical,"('OUR SHIP', 'The End')"
285455,1469.91,1.065,technical,"(""Etienne's OP"", 'Minty Fresh Pack 2')"
255681,1388.32,1.0648,technical,"(""Angel's Salad ('Le mythe tendu' ver.)"", 'Certified Hood Classics')"
329996,1339.53,1.0647,technical,"('..kreep street..', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
261855,855.16,1.0646,technical,"('Fire in the sky', ""DumpAss Dude's Dream 2"")"
271854,1558.87,1.0642,technical,"('Destiny GAMMA GAMMA', 'hi19hi19 Pack 2 - Dumps and Hard Stuff')"
271838,1361.48,1.0641,technical,"('Hybrid Brute', 'hi19hi19 Pack 2 - Dumps and Hard Stuff')"
282162,1219.8,1.0639,technical,"('[8-2] Syntisten Poyta', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
354615,1060.41,1.0639,technical,"('Deep Down', 'Valedumps 4')"
285371,1077.99,1.0638,technical,"('Summer Connection', 'Minty Fresh Pack 3')"
323211,1271.92,1.0636,technical,"('Tilting Against Windmills', 'Valedumps 3 (Route A)')"
261864,1016.67,1.0634,technical,"('When the Rune Sparkles in September', ""DumpAss Dude's Dream 2"")"
323133,1108.08,1.0632,technical,"('Dance With Me', 'Valedumps 3 (Route B)')"
255750,1312.44,1.0631,technical,"('神寂', 'Celeb Dumplings (Delicious Edition)')"
339898,1241.48,1.0631,technical,"('Twinkle Twinkle', 'Cucktech')"
283134,1228.86,1.063,technical,"('More One Night (Assertive Hardcore Bootleg)', ""Lemon's Fruit Snacks 2"")"
285138,1458.69,1.063,technical,"('Syzygia', 'Miracle Streamz^2')"
322805,1220.41,1.063,technical,"('Odyssey (Au5 Remix)', 'Untitled_unrevised')"
285661,1502.2,1.0625,technical,"('Wish I had an Angel', 'Mina Mini Megapack 2(da real onez)')"
285483,1257.76,1.0624,technical,"('Siren', 'Minty Fresh Pack 2')"
333452,1030.47,1.0624,technical,"('サキガツモル', '#774 Etterna Explosion Excitepack')"
323278,1313.04,1.0623,technical,"('The Only Thing I Know For Real (Maniac Agenda Mix)', 'Valedumps 2')"
324078,1673.7,1.0623,technical,"('NEURO-CLOUD-9', 'We.Are.The.End')"
339902,1252.09,1.0623,technical,"('All I Want for Christmas Is You', 'Cucktech')"
307085,1282.77,1.0621,technical,"('Power of Life and Death', ""Skwid's Minipack 9 (Anchor Edition)"")"
315278,1336.03,1.062,technical,"('Bubblegum Bitch', 'TESTOPACK')"
323319,1237.51,1.0619,technical,"('Broken Promises', 'Valedumps 2')"
315240,1523.32,1.0613,technical,"('ENDYMION', 'TESTOPACK')"
327870,1166.86,1.0612,technical,"('Quien es la Que Viene Alli', ""Vela's Velato v2 - Escape From Reality"")"
251797,1136.74,1.0611,technical,"('Log-in', 'Autotelic Jacks')"
255745,1193.4,1.0611,technical,"('Kinjirareta Asobi', 'Celeb Dumplings (Delicious Edition)')"
285302,1209.25,1.0611,technical,"('Lophophora', 'Minty Fresh Pack 4')"
285307,1172.62,1.0611,technical,"('Bubble Raising', 'Minty Fresh Pack 4')"
285403,1329.52,1.0611,technical,"('Shatter Me', 'Minty Fresh Pack 3')"
329999,1289.31,1.0611,technical,"('In Tune With Nature', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
261450,1249.93,1.061,technical,"('STAND UP!', 'Denpack Append')"
283077,1440.72,1.061,technical,"('Shinzou o Sasageyo!', ""Lemon's Panty Shots 2 - Pantiless"")"
267711,1017.39,1.0609,technical,"(""MetzgerSM's OP 3"", 'German Dump Mini Pack 3')"
282172,1364.66,1.0609,technical,"('[Extra-2] Heregoesnothin', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
282110,1237.72,1.0608,technical,"('Third Eyer!', 'Lofty Dump MiniPack')"
327867,1273.58,1.0603,technical,"('Barbie Girl', ""Vela's Velato v2 - Escape From Reality"")"
354685,928.2,1.0602,technical,"(""CAN'T STOP NOW"", 'Valedumps 4')"
255637,1228.73,1.0601,technical,"('Temporary', 'cesspool of ribal 2')"
323185,1036.88,1.0601,technical,"('Call Me, Beep Me (If You Wanna Reap Me)', 'Valedumps 3 (Route B)')"
307146,1256.93,1.0599,technical,"('Wirtshaus Gaudi', ""Skwid's Minipack 5 (Edition)"")"
257776,1575.52,1.0598,technical,"('Crisis City', 'cesspool of ribal 4')"
323235,1240.46,1.0598,technical,"('TOXICC.', 'Valedumps 3 (Route A)')"
339388,1141.33,1.0597,technical,"('Rhythm feat. 初音ミク', 'Grape Cola 3')"
307165,1198.52,1.0596,technical,"('PUNCH MIND HAPPINESS', ""Skwid's Minipack 4 U (Big Guy Edition)"")"
255653,1222.35,1.0595,technical,"('serial experiements nut', 'cesspool of ribal 2')"
248811,1272.44,1.0594,technical,"('Destruction Armageddon', 'ale')"
269507,1391.09,1.0594,technical,"('Sonic Boom', 'Hardpain of Hell')"
262635,1222.46,1.0592,technical,"('STARSTRUCK', 'dopamine micropack')"
274856,1567.9,1.0592,technical,"('Ode to a -Redacted- [Vintage]', 'James May Minipack 6')"
285466,1492.28,1.0589,technical,"(""Emperor's New Groove"", 'Minty Fresh Pack 2')"
265996,1667.31,1.0587,technical,"('[8-XXX] Rave7', 'Stepocalypse Set 1 - Tiers')"
285529,1430.62,1.0585,technical,"('Just Like Glass', 'Minty Fresh Pack 1')"
327820,1251.53,1.0585,technical,"('My Ordinary Life', ""Vela's Velato v3 - Take Back the Falls"")"
285496,1307.2,1.0583,technical,"('Dat $tick', 'Minty Fresh Pack 1')"
261401,1178.46,1.0582,technical,"('PAPAYAPA BASS', 'D E N P A C K  D E F E N S E  F O R C E  2')"
264571,1421.86,1.0582,technical,"('ネプテューヌ☆サガして', 'Etterna Explosion Excitepack')"
327812,1190.54,1.0582,technical,"('[X-FINAL] Last Trip', ""Vela's Velato v3 - Take Back the Falls"")"
354700,1449.3,1.0582,technical,"('Flying Castle', 'Valedumps 4')"
283138,1268.48,1.0581,technical,"('Dysnomia', ""Lemon's Fruit Snacks 2"")"
315292,1682.52,1.0581,technical,"('Telephone', 'TESTOPACK')"
339355,1112.86,1.0581,technical,"('\\/\\/ aguardiente y limón %uwu%', 'Grape Cola 3')"
315258,1456.3,1.058,technical,"('* Erm, could it be a Spatiotemporal ShockWAVE Syndrome...?', 'TESTOPACK')"
251888,1492.63,1.0577,technical,"('My Dearest', 'ATTangs Dumpmix')"
258955,1148.48,1.0577,technical,"('the a la menthe', 'Community Keyboard Megapack - Volume 3 (The Lost Steps)')"
323237,1054.32,1.0577,technical,"('Rock Bottom', 'Valedumps 3 (Route A)')"
331582,1438.07,1.0577,technical,"('Paralyzer', 'Caustic_Conversion')"
321786,1334.16,1.0576,technical,"('overcomplexification', 'Timdam Snackpack 2')"
283067,1550.1,1.0575,technical,"('Get Got', ""Lemon's Panty Shots 3 - Camellia Edition"")"
323221,1195.16,1.0575,technical,"('Aulture', 'Valedumps 3 (Route A)')"
285465,1363.27,1.0574,technical,"('Shape of My Heart', 'Minty Fresh Pack 2')"
323222,1153.16,1.0574,technical,"('H.D.L.', 'Valedumps 3 (Route A)')"
315194,1545.48,1.0571,technical,"('A Site De La Rue', 'TESTOPACK')"
285414,1045.38,1.0569,technical,"('CLOUT COBAIN | CLOUT CO13A1N', 'Minty Fresh Pack 3')"
281998,1279.85,1.0566,technical,"('This is America', 'Lofty Minipack 4 (Paradise Loft)')"
315280,1337.68,1.0566,technical,"('Off with their heads', 'TESTOPACK')"
285205,1110.45,1.0564,technical,"('Carrollton', 'Minty zFarts Pack 2')"
339880,1188.96,1.0564,technical,"('Meltdown', 'Cucktech')"
285385,1003.77,1.0563,technical,"('Oops I Did it Again', 'Minty Fresh Pack 3')"
323134,1366.96,1.0561,technical,"('Pump', 'Valedumps 3 (Route B)')"
270374,1343.07,1.056,technical,"('ミュージックプレイヤー', 'Grape Cola')"
285255,1265.45,1.0558,technical,"('This is America', 'Minty zFarts Pack 2')"
285356,1173.98,1.0557,technical,"('The Great Escape', 'Minty Fresh Pack 4')"
315244,1361.09,1.0557,technical,"('DVP', 'TESTOPACK')"
285490,1287.54,1.0555,technical,"('Total Eclipse Of The Heart', 'Minty Fresh Pack 2')"
354730,1213.02,1.0555,technical,"('FUCK PLANKTON', 'Valedumps 4')"
271782,1079.78,1.0554,technical,"('The Labyrinth of Skadi', 'hi19hi19 Pack 3 - Popcorn Blast JS Buttery Snack Filez')"
290954,1283.66,1.0551,technical,"('Mmh ha ha ha', 'Nixo pack 0')"
255748,1150.52,1.0549,technical,"('Cheating is a crime', 'Celeb Dumplings (Delicious Edition)')"
323277,1318.83,1.0548,technical,"('Adabana Necromancy', 'Valedumps 2')"
282134,1305.45,1.0546,technical,"('[6-4] Rivers In The Desert', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
297612,1191.95,1.0546,technical,"('Hai La Noi', 'owo tappies')"
339345,1251.19,1.0544,technical,"('Japanese Soul Brothers 35th Anniversary', 'Grape Cola 3')"
271725,1321.13,1.0541,technical,"('Staple On Smile', 'hi19hi19 Pack 5 - Streams and Memes')"
315290,1143.96,1.0539,technical,"('Live to win', 'TESTOPACK')"
255632,1386.8,1.0536,technical,"('Sakura Mirage', 'cesspool of ribal 3')"
285527,1329.01,1.0535,technical,"('Fuck ANIME', 'Minty Fresh Pack 1')"
322814,1180.77,1.0534,technical,"('Everything Went Numb', 'Untitled_unrevised')"
268285,1367.99,1.0533,technical,"('PEACE BREAKER', 'Fullerene Shift')"
268286,1535.27,1.0532,technical,"('PEACE BREAKER', 'Fullerene Shift')"
354606,1138.23,1.0529,technical,"('Feather (feat. Cise Starr & Akin)', 'Valedumps 4')"
285507,1566.73,1.0524,technical,"(""Mina's OP"", 'Minty Fresh Pack 1')"
287698,1244.62,1.0524,technical,"('Kill V. Maim', 'Monheim Feedbacker Pack')"
343763,1183.39,1.0524,technical,"('Turii～Panta rhei～', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
285418,1303.86,1.0523,technical,"('Day Oh', 'Minty Fresh Pack 3')"
331531,1465.94,1.0522,technical,"('Love The Subhuman Self', 'Caustic_Conversion')"
300111,1339.39,1.0517,technical,"('ヒトガワリ', 'pink void')"
342622,1319.44,1.0514,technical,"('[5-1] B.O.B.', 'Etterna Echelon Pack')"
283534,1050.32,1.0513,technical,"('Tiger Rag', 'MarioNintendo Complete Works')"
285420,1055.55,1.0513,technical,"('Cay', 'Minty Fresh Pack 3')"
285422,1216.17,1.0512,technical,"('Paranoid Android', 'Minty Fresh Pack 3')"
287679,1156.54,1.0512,technical,"('Ibitbt', 'Monheim Feedbacker Pack')"
282158,1220.91,1.0511,technical,"('[8-1] Sola Una Volta', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
285705,1504.98,1.0511,technical,"('The a la Menthe', 'Mina Minimegapack 6 (daunrealonez)')"
255697,1033.16,1.051,technical,"('cold weather', 'Certified Hood Classics')"
282169,1154.99,1.0505,technical,"('[6-3] Get Ready 2 Rokk', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
343799,1146.48,1.0505,technical,"('Panic', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
268282,1451.76,1.0504,technical,"('おこちゃま戦争', 'Fullerene Shift')"
323266,1099.11,1.0502,technical,"('Bossfight Afterparty', 'Valedumps 3 (Route A)')"
353062,1181.91,1.05,technical,"('Reality', 'Kazye Minipack 2')"
263184,1146.44,1.0499,technical,"('Cest What', 'DZ files 1 - FFR Converts')"
285378,1396.4,1.0499,technical,"('Involuntary Doppelganger', 'Minty Fresh Pack 3')"
255626,1294.49,1.0498,technical,"('Tokyo Ghetto', 'cesspool of ribal 3')"
282128,1269.64,1.0498,technical,"('[9-4] Dim All the Headlights', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
285432,1280.76,1.0498,technical,"('Waka Laka', 'Minty Fresh Pack 3')"
285317,1191.08,1.0497,technical,"('Suite-Pee', 'Minty Fresh Pack 4')"
287676,1117.4,1.0497,technical,"('Elvis', 'Monheim Feedbacker Pack')"
261972,1471.1,1.0495,technical,"('Not Okay', ""DumpAss Dude's Dream"")"
331542,1257.95,1.0495,technical,"('Backseat Freestyle', 'Caustic_Conversion')"
261947,1313.82,1.0494,technical,"('flower of wilderness', ""DumpAss Dude's Dream"")"
285526,1367.5,1.0493,technical,"('I Kissed A Girl', 'Minty Fresh Pack 1')"
256732,1102.3,1.049,technical,"('Radioactive', ""Bunch of Files You Probably Don't Have 3"")"
285298,1247.31,1.049,technical,"('Memorial Story', 'Minty Fresh Pack 4')"
285333,1441.29,1.049,technical,"('Terra Promessa', 'Minty Fresh Pack 4')"
285367,1408.31,1.049,technical,"('Happy Screaming Night Business Man', 'Minty Fresh Pack 3')"
285456,1238.9,1.049,technical,"('Cuatro Babys', 'Minty Fresh Pack 2')"
289039,1087.61,1.049,technical,"('Fatal Tragedy', 'ODIPack3')"
285207,1252.34,1.0489,technical,"('Super Soaker', 'Minty zFarts Pack 2')"
285534,1253.12,1.0489,technical,"('Your 10%', 'Minty Fresh Pack 1')"
307083,1148.46,1.0488,technical,"('Get Jinxed V2', ""Skwid's Minipack 9 (Anchor Edition)"")"
327868,1365.66,1.0488,technical,"('HOT DRUM', ""Vela's Velato v2 - Escape From Reality"")"
354639,754.37,1.0488,technical,"('For Free (Interlude)', 'Valedumps 4')"
285679,1234.33,1.0487,technical,"(""Baby I'm Yours (feat. Irfane)"", 'Mina Minimegapack 6 (daunrealonez)')"
250569,1169.07,1.0485,technical,"('Overdrive', 'Anime Sucks Ass 1')"
285522,1259.59,1.0484,technical,"('Thank You', 'Minty Fresh Pack 1')"
316983,1109.3,1.0483,technical,"('Syytön', 'Suomi 101')"
323246,1046.35,1.0483,technical,"('82.99 F.M', 'Valedumps 3 (Route A)')"
331595,1359.01,1.0483,technical,"('Credits', 'Caustic_Conversion')"
285404,1263.26,1.0482,technical,"('Inferno', 'Minty Fresh Pack 3')"
317387,1106.03,1.0482,technical,"('Beautiful World', 'STEP_PROJECT')"
270363,1299.16,1.0481,technical,"('Zenmai Koidokei', 'Grape Cola 2')"
270395,1077.99,1.0481,technical,"('Hysteric Night Girl', 'Grape Cola')"
261396,1073.34,1.048,technical,"('Stalemate!', 'D E N P A C K  D E F E N S E  F O R C E  2')"
343794,983.15,1.048,technical,"('四季ノ唄', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
280767,1170.41,1.0479,technical,"('Eiden', 'Jumpstream Of Fighters Vol. 2')"
331782,808.92,1.0479,technical,"('Poolside Identity', 'the Leftovers 3')"
270377,1492.04,1.0478,technical,"('Doom Butterfly', 'Grape Cola')"
299445,1549.04,1.0478,technical,"('UNDICI', 'Project Alpha')"
307379,1298.68,1.0474,technical,"('ReviXy', ""Ska-Cola Machin'"")"
323281,1105.38,1.0474,technical,"('POP/STARS (feat. Jaira Burns)', 'Valedumps 2')"
281986,1213.22,1.0473,technical,"('I Like It', 'Lofty Minipack 4 (Paradise Loft)')"
339331,1382.34,1.0473,technical,"('F Song', 'Grape Cola 3')"
285314,1140.96,1.0472,technical,"('Replay', 'Minty Fresh Pack 4')"
285694,1371.5,1.0472,technical,"('Faster', 'Mina Minimegapack 6 (daunrealonez)')"
262644,1642.66,1.0469,technical,"('b_omori_04', 'dopamine micropack')"
285504,1286.5,1.0469,technical,"('Feels Good', 'Minty Fresh Pack 1')"
337980,1226.86,1.0469,technical,"('overtiem.', '.ricetoasted')"
282153,1104.31,1.0468,technical,"('[3-2] Sanctuary v2', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
283184,1298.56,1.0468,technical,"('FUEL TANK', ""Lemon's Fruit Snacks"")"
323270,1285.25,1.0468,technical,"('El Scorcho', 'Valedumps 3 (Route A)')"
285537,1435.77,1.0466,technical,"(""Skwid's OP"", 'Minty Fresh Pack 1')"
263159,1245.72,1.0465,technical,"('Remote Control', ""DZ files 2 - Dumps n' Stuff"")"
323318,1055.5,1.0465,technical,"('Moonlight', 'Valedumps 2')"
327832,1448.9,1.0465,technical,"(""She's Hearing Voices"", ""Vela's Velato v3 - Take Back the Falls"")"
322661,1099.09,1.0463,technical,"('遭難', 'Grape Cola 3')"
354698,910.66,1.0463,technical,"('burbank house', 'Valedumps 4')"
282087,1201.16,1.0462,technical,"('Brown Eyes', 'Lofty Dump MiniPack 2')"
261954,1045.0,1.0459,technical,"('Beyond this speed', ""DumpAss Dude's Dream"")"
331534,1106.74,1.0459,technical,"('Welcome to....', 'Caustic_Conversion')"
249320,1381.42,1.0458,technical,"('Euphoria', 'Acerola')"
285308,1090.59,1.0458,technical,"('Cha-Cha-Cha', 'Minty Fresh Pack 4')"
285500,1246.69,1.0457,technical,"(""Lofty's Ending"", 'Minty Fresh Pack 1')"
285674,1227.11,1.0455,technical,"('New steppers inner monologue OP', 'Mina Minimegapack 6 (daunrealonez)')"
285739,1569.3,1.0455,technical,"('Je Vais Vite v2', 'Mina Minimegapack 4')"
307181,1417.87,1.0455,technical,"('Mystery File', ""Skwid's Minipack 3 (Metamemes And More Anime Edition)"")"
253942,1186.86,1.0454,technical,"('The Great Escape', 'Breakcore Princess')"
309218,1074.58,1.0452,technical,"('Flamenco House', 'SMOC EXTRA')"
285316,1149.57,1.0445,technical,"('The Thrill', 'Minty Fresh Pack 4')"
260924,963.01,1.0444,technical,"('My Ummah, Dawn Has Appeared', 'Crazy Culinary Revolutions')"
283205,1244.42,1.0444,technical,"('Wilt', ""Lemon's Fruit Snacks"")"
285364,1388.45,1.0444,technical,"(""I'm So Excited"", 'Minty Fresh Pack 4')"
328756,1273.01,1.0444,technical,"('Exam Cram', 'Yolomania Vol. 1')"
323174,1234.25,1.044,technical,"('ULTRAnumb', 'Valedumps 3 (Route B)')"
285225,1337.54,1.0439,technical,"('Evacuate The Dancefloor', 'Minty zFarts Pack 2')"
331577,1048.27,1.0439,technical,"('Only You', 'Caustic_Conversion')"
283144,1327.03,1.0436,technical,"('Adcar', ""Lemon's Fruit Snacks 2"")"
261977,1214.69,1.0434,technical,"('8bit Voyager', ""DumpAss Dude's Dream"")"
281974,1167.94,1.0434,technical,"('Havana (Remix)', 'Lofty Minipack 4 (Paradise Loft)')"
323315,1080.24,1.0434,technical,"('And Then We Kiss', 'Valedumps 2')"
282105,1126.97,1.0433,technical,"(""Somebody's Watching Me"", 'Lofty Dump MiniPack')"
285338,1235.85,1.0433,technical,"('The Call of the Mountains', 'Minty Fresh Pack 4')"
285382,998.3,1.0433,technical,"('Newsflash!', 'Minty Fresh Pack 3')"
342601,1460.45,1.0432,technical,"('[5-5] chaser', 'Etterna Echelon Pack')"
281985,1404.17,1.0431,technical,"('Tekka', 'Lofty Minipack 4 (Paradise Loft)')"
285389,1139.09,1.0431,technical,"('Feathers', 'Minty Fresh Pack 3')"
333350,1083.37,1.0429,technical,"('エイリアンエイリアン (Nhato Remix)', '#774 Etterna Explosion Excitepack')"
255643,1072.09,1.0428,technical,"('Bang Bang', 'cesspool of ribal 2')"
285510,1320.2,1.0427,technical,"(""Midare's OP"", 'Minty Fresh Pack 1')"
255734,1233.94,1.0426,technical,"('MUKANJYO', 'Celeb Dumplings (Delicious Edition)')"
282092,1211.44,1.0426,technical,"('Confessions', 'Lofty Dump MiniPack')"
307125,1205.38,1.0426,technical,"('Nothing Special', ""Skwid's Minipack 6 (Cute Anime Edition)"")"
280611,1534.18,1.0425,technical,"('cats meowing', ""Kaiten's dumbstream pack 3"")"
261854,1379.83,1.0424,technical,"('video game lover vs. hydraulic press', ""DumpAss Dude's Dream 2"")"
270391,1286.65,1.0424,technical,"('Walkie Talkie Man', 'Grape Cola')"
328086,1352.55,1.0424,technical,"('Tower of Heaven (You Are Slaves)', 'Z.Speed Training For SM Vol.1')"
270094,871.22,1.0421,technical,"('Hero', 'Gundam-Dude Simfiles III')"
343802,1284.21,1.0421,technical,"('Daisuke', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
323249,1521.51,1.042,technical,"('Emerald Sword', 'Valedumps 3 (Route A)')"
343788,1214.41,1.042,technical,"('Chewingood!!!', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
285438,1294.17,1.0419,technical,"('Adieu', 'Minty Fresh Pack 2')"
257296,1402.12,1.0418,technical,"('Odd22', 'Choof Originals')"
290623,1294.96,1.0418,technical,"(""The Battle of Lil' Slugger (Ch 1 Boss Extended Cut) (250bpm)"", 'Nuclear Blast JS Awesome Bomb Filez 5')"
254610,1146.96,1.0415,technical,"('Alright', 'Blos Pack 5')"
307074,1133.81,1.0415,technical,"('Jumbo Fruit Parfait DX', ""Skwid's Minipack 9 (Anchor Edition)"")"
323151,1188.08,1.0415,technical,"(""AMY'S GRAVE"", 'Valedumps 3 (Route B)')"
282094,1173.33,1.0414,technical,"('Colors', 'Lofty Dump MiniPack')"
323348,1099.2,1.0414,technical,"('Aogashima Island !', 'Valedumps')"
268280,1236.24,1.0411,technical,"('Hades In The Heaven', 'Fullerene Shift')"
259841,1246.3,1.041,technical,"('Great Distance', 'Definitely Not Denpack')"
285475,1541.68,1.0408,technical,"('zVatstep dsp (edition)', 'Minty Fresh Pack 2')"
255646,1179.52,1.0407,technical,"('Dogfight', 'cesspool of ribal 2')"
281994,1451.06,1.0407,technical,"('QUIT', 'Lofty Minipack 4 (Paradise Loft)')"
285493,1222.14,1.0407,technical,"('Runaway', 'Minty Fresh Pack 1')"
339893,1256.75,1.0407,technical,"('Sex Bomb', 'Cucktech')"
282013,1106.32,1.0406,technical,"('Dikhava Pro Sume', 'Lofty Minipack 4 (Paradise Loft)')"
285358,1432.68,1.0405,technical,"('مثلث الالم', 'Minty Fresh Pack 4')"
261951,1286.58,1.0404,technical,"('周大侠', ""DumpAss Dude's Dream"")"
257794,1277.12,1.0402,technical,"('Lights Out', 'cesspool of ribal 4')"
323224,1111.05,1.0402,technical,"('ARCHON', 'Valedumps 3 (Route A)')"
338888,1274.78,1.0402,technical,"('electro world', 'Polarin Pack 3')"
285387,1100.8,1.0401,technical,"('Doing It', 'Minty Fresh Pack 3')"
